cik,gvkey,company_name,tic,cusip,sic,naics
0001051871,109366.0,CITIZENS SOUTH BANKING CORP,,,,
0001051885,128398.0,SCOVILL FASTENERS INC,,,,
0001051890,11328.0,WEBB (DEL E) CORP,WBB.1,947423109,1531.0,233210.0
0001051902,110325.0,WHERIFY WIRELESS INC,,,,
0001051904,66725.0,FRISBY TECHNOLOGIES INC,,,,
0001051920,148269.0,NORTHLAND CABLE TELEVISION INC,,,,
0001051934,111593.0,SCNV ACQUISITION CORP,,,,
0001051964,109247.0,OMEGA WORLDWIDE INC,,,,
0001051980,11329.0,WEBB RESOURCES INC,WEBR.1,947525101,1311.0,
0001051985,65455.0,"FLAGSHIP GLOBAL HEALTH, INC.",,,,
0001051999,160838.0,JAMES RIVER COAL CORP,,,,
0001052013,163390.0,COMFORCE OPERATING CO,,,,
0001052024,263690.0,EXTENDICARE HEALTH SERVICES INC,,,,
0001052045,9613.0,"SERVICEMASTER CO, LLC",,,,
0001052054,110529.0,"SYMBOLIC LOGIC, INC.",,,,
0001052100,66599.0,WADDELL & REED FINANCIAL INC,,,,
0001052101,112362.0,BCSB BANKCORP INC,,,,
0001052102,118734.0,TOTAL LOGISTICS INC,,,,
0001052124,110288.0,TRICOM SA,,,,
0001052163,12246.0,ANCHOR GLASS CONTAINER CORP /NEW,,,,
0001052177,4345.0,ENCORE INDUSTRIES INC /GA,,,,
0001052196,66657.0,DSET CORP,,,,
0001052204,28402.0,GETTY COPPER INC,,,,
0001052245,120655.0,ETOYS INC,,,,
0001052246,138663.0,REPEATER TECHNOLOGIES INC,,,,
0001052257,123434.0,"AGRITECH WORLDWIDE, INC.",,,,
0001052262,109082.0,HAPPY KIDS INC,,,,
0001052274,111530.0,GERBER CHILDRENSWEAR INC,,,,
0001052303,113425.0,TERAYON COMMUNICATION SYSTEMS,,,,
0001052325,106298.0,ENTERPRISE CAPITAL TRUST I,,,,
0001052326,260113.0,ENTERPRISE CAPITAL TRUST II,,,,
0001052327,111579.0,CLICK2LEARN INC/DE/,,,,
0001052328,112365.0,ENTERPRISE CAPITAL TRUST III,,,,
0001052357,64152.0,DATAMIRROR CORP,,,,
0001052435,106418.0,FIELDPOINT PETROLEUM CORP,,,,
0001052439,66656.0,COMMAND SYSTEMS INC,,,,
0001052446,119077.0,GEORGIA POWER CAPITAL TRUST IV,,,,
0001052447,119077.0,GEORGIA POWER CAPITAL TRUST V,,,,
0001052488,1395.0,AMERICAN BANK NOTE CO/NY,,,,
0001052489,6062.0,AMERICAN BANK NOTE HOLOGRAPHICS INC,,,,
0001052490,128498.0,HOLMES GROUP INC,,,,
0001052509,106885.0,IBAC CORP,,,,
0001052515,100665.0,CLP HOLDINGS LTD,,,,
0001052547,138404.0,VICURON PHARMACEUTICALS INC,,,,
0001052567,128279.0,BRILL MEDIA CO LLC,,,,
0001052593,122101.0,"ITA HOLDINGS, INC.",,,,
0001052595,109079.0,RED LION HOTELS CORP,,,,
0001052636,115707.0,MERRILL LYNCH PREFERRED CAPITAL TRUST V,,,,
0001052637,66662.0,RELTEC CORP,,,,
0001052667,138002.0,CHILES OFFSHORE INC/NEW/,,,,
0001052671,127074.0,WELWIND ENERGY INTERNATIONAL CORP,,,,
0001052706,114223.0,WARNING MANAGEMENT SERVICES INC,,,,
0001052743,110772.0,FRONTLINE CAPITAL GROUP,,,,
0001052752,5149.0,GETTY REALTY CORP /MD/,,,,
0001052773,110801.0,ATLANTIC DATA SERVICES INC,,,,
0001052811,17947.0,GOLD FIELDS LTD/ ADR,,,,
0001052837,112178.0,ABGENIX INC,,,,
0001052844,135084.0,OMNICORDER TECHNOLOGIES INC,,,,
0001052914,109641.0,EUROPEAN MICRO HOLDINGS INC,,,,
0001052958,109423.0,HORIZON MEDICAL PRODUCTS INC,,,,
0001052973,145702.0,UNITED DEFENSE LP,,,,
0001052994,66490.0,AMSTAR FINANCIAL SERVICES INC,,,,
0001053008,66629.0,JINPAN INTERNATIONAL LTD,,,,
0001053010,66407.0,ROYAL OLYMPIC CRUISE LINES INC,,,,
0001053061,260282.0,K N CAPITAL TRUST III,,,,
0001053068,206833.0,GUANGNAN HOLDINGS LTD /FI,,,,
0001053069,107061.0,JNR RESOURCES INC /FI,,,,
0001053083,110287.0,GLOBAL TRIAD INC,,,,
0001053084,216669.0,IT HOLDING S P A /FI,,,,
0001053092,15673.0,CREDIT SUISSE AG,,,,
0001053100,254318.0,MITSUI TRUST HOLDINGS INC/FI,WEHR,948594106,3444.0,
0001053103,213048.0,PRICER AB/ /FI,,,,
0001053112,12485.0,CABLEVISION SYSTEMS CORP /NY,,,,
0001053113,115587.0,NEXICON,,,,
0001053143,65873.0,AFRICAN METALS CORP,,,,
0001053148,106900.0,INTERNET SECURITY SYSTEMS INC/GA,,,,
0001053178,110330.0,SHERWOOD BRANDS INC,,,,
0001053180,11336.0,WEIGH-TRONIX INC,WGHT,948624101,3590.0,333319.0
0001053187,121893.0,"NATIXIS INVESTMENT MANAGERS, LLC",,,,
0001053190,145308.0,WW INTERNATIONAL INC,WW,98262P200,7200.0,812191.0
0001053210,66008.0,GOLFGEAR INTERNATIONAL INC,,,,
0001053221,158746.0,METABASIS THERAPEUTICS INC,,,,
0001053243,65422.0,KEYSTONE ENERGY SERVICES INC,,,,
0001053246,12742.0,LEXFORD RESIDENTIAL TRUST /MD/,,,,
0001053253,31414.0,INVESTAMERICA INC,,,,
0001053303,13099.0,FRUIT OF THE LOOM LTD,,,,
0001053307,30127.0,LEEDS FEDERAL BANKSHARES,,,,
0001053316,112045.0,WEINERS STORES INC,,,,
0001053352,109599.0,HERITAGE COMMERCE CORP,,,,
0001053355,126005.0,COBALT NETWORKS INC,,,,
0001053360,11338.0,WEIMAN CO INC,WC.1,948662101,5040.0,421490.0
0001053361,141241.0,CATALYTICA ENERGY SYSTEMS INC,,,,
0001053368,107357.0,MINDPIX CORP,,,,
0001053369,106261.0,ELITE PHARMACEUTICALS INC /NV/,,,,
0001053374,153728.0,IPASS INC,,,,
0001053384,134869.0,GENOMIC SOLUTIONS INC,,,,
0001053389,109182.0,KNOX NURSERY INC /FL,,,,
0001053439,148328.0,STANADYNE CORP,,,,
0001053507,105365.0,AMERICAN TOWER CORP /MA/,,,,
0001053518,117722.0,CLIMACHEM INC,,,,
0001053521,153192.0,LEHMAN BROTHERS HOLDINGS CAPITAL TRUST III,,,,
0001053532,109926.0,LASALLE HOTEL PROPERTIES,,,,
0001053573,105448.0,CANADIAN OIL SANDS TRUST /FI,,,,
0001053584,107325.0,MACATAWA BANK CORP,,,,
0001053643,102704.0,UNITED UTILITIES PLC /ADR/,,,,
0001053648,106798.0,"SURGE GLOBAL ENERGY, INC.",,,,
0001053650,109084.0,OMEGA PROTEIN CORP,,,,
0001053676,132799.0,SIELOX INC,,,,
0001053691,26809.0,CERVOMED INC.,,,,
0001053706,109919.0,"CRA INTERNATIONAL, INC.",,,,
0001053712,143528.0,USB CAPITAL III,,,,
0001053714,146085.0,USB CAPITAL IV,,,,
0001053715,146606.0,USB CAPITAL V,,,,
0001053722,127776.0,PERRY-JUDDS INC,,,,
0001053775,102704.0,UNITED UTILITIES PLC,,,,
0001053782,66519.0,GENESIS MICROCHIP INC,,,,
0001053811,14978.0,HUNTWAY REFINING CO,,,,
0001053910,11342.0,WEINSCHEL ENGINEERING CO INC,1459B,948764105,3679.0,
0001053916,115376.0,COMMUNICATIONS INSTRUMENTS INC,,,,
0001053947,222519.0,GRUMA SAB DE CV,,,,
0001053949,109762.0,CUNNINGHAM GRAPHICS INTERNATIONAL INC,,,,
0001053988,107496.0,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, IN",,,,
0001054000,110379.0,ATG INC,,,,
0001054028,64894.0,BOLIDEN LTD / /FI,,,,
0001054040,124554.0,EAGLE FAMILY FOODS HOLDINGS INC,,,,
0001054047,134204.0,HILASAL MEXICANA S A DE C V /FI,,,,
0001054056,122337.0,NETIA SA,,,,
0001054062,206677.0,JSC PRIMORSK SHIPPING CORP /FI,,,,
0001054070,66275.0,"INPLAY TECHNOLOGIES, INC.",,,,
0001054097,117027.0,INVICTUS FINANCIAL INC.,,,,
0001054102,110728.0,"INTERPACE BIOSCIENCES, INC.",,,,
0001054131,128764.0,TURNSTONE SYSTEMS INC,,,,
0001054180,11343.0,WEIS MARKETS INC,WMK,948849104,5411.0,445110.0
0001054183,133264.0,GLOBAL LIGHT TELECOMMUNICATIONS INC,,,,
0001054211,128438.0,OUTSOURCING SERVICES GROUP INC,,,,
0001054257,17222.0,ADIRONDACK TRUST CO,,,,
0001054263,12579.0,"21ST CENTURY FOX AMERICA, INC.",,,,
0001054265,204479.0,TELEFONICA HOLDING OF ARGENTINA INC,,,,
0001054274,35161.0,"ADYNXX, INC.",,,,
0001054286,108383.0,SULTAN MINERALS INC /FI,,,,
0001054290,109929.0,US LEC LLC,,,,
0001054298,121834.0,ASK JEEVES INC,,,,
0001054303,135245.0,DIRECT MARKETS HOLDINGS CORP.,,,,
0001054311,126781.0,"US FARMS, INC.",,,,
0001054337,110320.0,AMRESCO CAPITAL TRUST,,,,
0001054360,11345.0,WEISFIELDS INC,WEIS,949017107,5944.0,448310.0
0001054374,66708.0,BROADCOM CORP,,,,
0001054396,111719.0,CLINICHEM DEVELOPMENT INC,,,,
0001054422,122845.0,U S AGGREGATES INC,,,,
0001054440,27957.0,PILLOWTEX INC,,,,
0001054487,206468.0,OPEN JOINT STOCK CO LONG DISTANCE & INTERNAT COMM,,,,
0001054508,66394.0,PENSECO FINANCIAL SERVICES CORP,,,,
0001054522,10976.0,CENTURYLINK INVESTMENT MANAGEMENT CO,,,,
0001054524,112183.0,HYDROMAID INTERNATIONAL INC,,,,
0001054538,110681.0,GLB BANCORP INC,,,,
0001054544,115515.0,INTERNET SPORTS NETWORK INC,,,,
0001054579,111532.0,HASTINGS ENTERTAINMENT INC,,,,
0001054588,110621.0,LOEWS CINEPLEX ENTERTAINMENT CORP,,,,
0001054624,105190.0,CSA HOLDINGS LTD,,,,
0001054636,63877.0,US FRANCHISE SYSTEMS INC/,,,,
0001054695,13283.0,MARSAM PHARMACEUTICAL INC,,,,
0001054709,121560.0,MAXUS TECHNOLOGY CORP,,,,
0001054721,125274.0,BSQUARE CORP /WA,,,,
0001054730,110573.0,SOLOMON ALLIANCE GROUP INC /AZ,,,,
0001054748,110575.0,URSUS TELECOM CORP,,,,
0001054766,222247.0,SOFTWARE AG,,,,
0001054783,108342.0,STAR CHOICE COMMUNICATIONS INC,,,,
0001054787,221666.0,SOUTHERN TELECOMMUNICATIONS CO /FI,,,,
0001054801,64554.0,GUARANTY SAVINGS BANK 401(K) PLAN,,,,
0001054825,66019.0,"BRILLIANT TECHNOLOGIES, CORP",,,,
0001054833,23877.0,COVENTRY HEALTH CARE INC,,,,
0001054836,66696.0,FUNDTECH LTD,,,,
0001054853,110045.0,PROVANT INC,,,,
0001054905,110566.0,INNOSPEC INC.,,,,
0001054930,111102.0,INTERCEPT INC,,,,
0001055110,11348.0,WELDED TUBE OF AMERICA,4659B,949357206,3317.0,331210.0
0001055131,66716.0,ZIFF DAVIS INC,,,,
0001055160,15101.0,"MFA FINANCIAL, INC.",,,,
0001055167,145720.0,SUNTRUST CAPITAL IV,,,,
0001055176,12849.0,BENE IO INC,,,,
0001055190,11349.0,WELDOTRON CORP,WDTR,949391106,3560.0,333993.0
0001055231,110104.0,TRISTAR AEROSPACE CO,,,,
0001055246,111732.0,UNIGRAPHICS SOLUTIONS INC,,,,
0001055286,109849.0,ROCK FINANCIAL CORP/MI/,,,,
0001055313,141601.0,"GLOBAL CONCEPTS, LTD.",,,,
0001055320,11351.0,WELLCO ENTERPRISES,WLC.1,949476105,3140.0,316213.0
0001055355,66728.0,SONOSITE INC,,,,
0001055364,110643.0,ACTFIT COM INC,,,,
0001055417,126896.0,PRODUCTION RESOURCE GROUP LLC,,,,
0001055454,111491.0,SCHOOL SPECIALTY INC,,,,
0001055455,111490.0,NAVIGANT INTERNATIONAL INC,,,,
0001055458,111479.0,AZTEC TECHNOLOGY PARTNERS INC /DE/,,,,
0001055468,125714.0,SKILLED HEALTHCARE GROUP INC,,,,
0001055550,11354.0,WELLINGTON INDUSTRIES INC,4071B,949540108,2200.0,313.0
0001055564,111493.0,WORKFLOW MANAGEMENT INC,,,,
0001055575,262106.0,TRENCH ELECTRIC BV,,,,
0001055584,206677.0,PRIMORSK SHIPPING CORPORATION/ADR,,,,
0001055614,7364.0,MSDW CAPITAL TRUST I,,,,
0001055615,144478.0,MORGAN STANLEY CAPITAL TRUST II,,,,
0001055616,152910.0,MORGAN STANLEY CAPITAL TRUST III,,,,
0001055617,153575.0,MORGAN STANLEY CAPITAL TRUST IV,,,,
0001055618,155035.0,MORGAN STANLEY CAPITAL V,,,,
0001055670,11352.0,WELLINGTON HALL LTD,3WLGN,949535306,2511.0,337122.0
0001055684,110624.0,UNICAPITAL CORP /DE/,,,,
0001055726,66697.0,"INOVIO PHARMACEUTICALS, INC.",,,,
0001055870,111960.0,BLUE RIVER BANCSHARES INC,1618B,949710107,3443.0,
0001055886,117116.0,KAZIA THERAPEUTICS LIMITED/ADR,,,,
0001055980,11359.0,WELLS FARGO & CO -OLD,WFC.Z,949740104,6020.0,522110.0
0001056035,162889.0,SHERIDAN GROUP INC,,,,
0001056064,66527.0,CYPRESS COMMUNICATIONS HOLDING CO INC,,,,
0001056080,11361.0,AG&E HOLDINGS INC,AGNUQ,00108M102,5090.0,4239.0
0001056084,9098.0,THOMSON REUTERS PLC /ADR/,,,,
0001056086,106158.0,DESERT SUN MINING CORP,,,,
0001056087,14163.0,MCCLATCHY CO,,,,
0001056093,109764.0,INDUSTRIAL RUBBER PRODUCTS INC,,,,
0001056112,148359.0,WERNER HOLDING CO INC /DE/,,,,
0001056140,11362.0,WELLS MANAGEMENT CORP,WMAN.,949816102,7389.0,
0001056155,212829.0,ASK ASA,,,,
0001056218,109842.0,CENTRACORE PROPERTIES TRUST,,,,
0001056239,110685.0,L 3 COMMUNICATIONS HOLDINGS INC,,,,
0001056255,2175.0,BERKSHIRE ENERGY RESOURCES,,,,
0001056256,107701.0,OPTIMUM SOURCE INTERNATIONAL LTD,,,,
0001056259,108588.0,TRIANT TECHNOLOGIES INC,,,,
0001056285,148391.0,"BRAND HOUSE COLLECTIVE, INC.",,,,
0001056286,110759.0,AMERICAN AIRCARRIERS SUPPORT INC,,,,
0001056288,66731.0,"FEDERATED HERMES, INC.",,,,
0001056294,110160.0,BRIO SOFTWARE INC,,,,
0001056301,105573.0,BELMONT RESOURCES INC,,,,
0001056304,107932.0,PROKOM SOFTWARE S A /FI,,,,
0001056305,102715.0,Q P CORP /FI,,,,
0001056312,66643.0,VLASIC FOODS INTERNATIONAL INC,,,,
0001056326,110384.0,GENESIS DIRECT INC,,,,
0001056340,6223.0,EMCOR GROUP INC,EME,29084Q100,1731.0,238210.0
0001056358,112968.0,MANNATECH INC,,,,
0001056386,124358.0,INTERNAP CORP,,,,
0001056421,138129.0,RITA MEDICAL SYSTEMS INC,,,,
0001056464,19574.0,LIBERTY GROUP PUBLISHING INC,,,,
0001056499,213548.0,JUSTSYSTEM CORP /FI,,,,
0001056512,23223.0,PACIFIC RIM MINING CORP,,,,
0001056562,110106.0,UNITED ROAD SERVICES INC,,,,
0001056583,109827.0,MASON DIXON CAPITAL TRUST II,,,,
0001056598,22786.0,"REGENECA, INC.",,,,
0001056617,23937.0,GO ONLINE NETWORKS CORP,,,,
0001056673,110560.0,FACTUAL DATA CORP,,,,
0001056680,11366.0,WENDY'S INTERNATIONAL INC,WEN.2,950590109,5812.0,722211.0
0001056696,109826.0,MANHATTAN ASSOCIATES INC,,,,
0001056748,109188.0,EARTHFIRST TECHNOLOGIES INC,,,,
0001056755,122574.0,PACIFIC LIFE INSURANCE CO,,,,
0001056756,17746.0,NBC ACQUISITION CORP,,,,
0001056758,148288.0,NEBRASKA BOOK CO,,,,
0001056794,129467.0,AVANEX CORP,,,,
0001056811,112090.0,FIRST KANSAS FINANCIAL CORP,,,,
0001056823,9521.0,HORIZON KINETICS ASSET MANAGEMENT LLC,,,,
0001056874,61534.0,"REXNORD-ZURN HOLDINGS, INC",,,,
0001056880,110724.0,CLARION COMMERCIAL HOLDINGS INC,,,,
0001056903,9849.0,AMERICAN STATES WATER CO,,,,
0001056904,265008.0,"RADIATION THERAPY SERVICES, INC.",,,,
0001056910,108564.0,TRANSGENE SA,,,,
0001056919,107236.0,LEIGH RESOURCE CORP,,,,
0001056923,3763.0,DATALINK CORP,,,,
0001056925,106208.0,DURA AUTOMOTIVE SYSTEMS CAPITAL TRUST,,,,
0001056943,66394.0,PEOPLES FINANCIAL SERVICES CORP.,,,,
0001056947,30520.0,CAISSE DES DEPOTS ET CONSIGNATIONS,,,,
0001056976,221667.0,JSC ELECTROSVYAZ ROSTOV REGION /FI,,,,
0001057007,112186.0,HUDSON RIVER BANCORP INC,,,,
0001057024,148438.0,MEDIAMAX TECHNOLOGY CORP,,,,
0001057044,213048.0,PRICER AB /ADR/,,,,
0001057047,109301.0,INDIGO AVIATION AB,,,,
0001057058,110732.0,"WASTE CONNECTIONS US, INC.",,,,
0001057060,111103.0,MARINEMAX INC,,,,
0001057070,11370.0,WERNER CONTINENTAL INC,WERN.,950749101,4210.0,
0001057083,125014.0,PC TEL INC,,,,
0001057145,5207.0,GOLDEN CYCLE LLC,,,,
0001057187,110239.0,CALIBER LEARNING NETWORK INC,,,,
0001057207,112092.0,IVI CHECKMATE CORP,,,,
0001057217,135247.0,"ICORIA, INC.",,,,
0001057226,130042.0,NATIONWIDE UTILITIES CORP.,,,,
0001057232,111205.0,INTERPLAY ENTERTAINMENT CORP,,,,
0001057233,135969.0,UNIVERSAL COMPRESSION INC,,,,
0001057234,135969.0,UNIVERSAL COMPRESSION HOLDINGS INC,,,,
0001057257,110562.0,DIGITAL FUSION INC/NJ/,,,,
0001057263,142295.0,PECO ENERGY CAPITAL TRUST III,,,,
0001057290,11371.0,WESCO FINANCIAL CORP,WSC.2,950817106,7359.0,532299.0
0001057293,24281.0,TTC TECHNOLOGY CORP,,,,
0001057321,61981.0,JUINA MINING CORP INC,,,,
0001057327,111660.0,"MONKEY ROCK GROUP, INC.",,,,
0001057334,120823.0,STARMEDIA NETWORK INC,,,,
0001057352,112111.0,"COSTAR GROUP, INC.",,,,
0001057377,65832.0,SAMARITAN PHARMACEUTICALS INC,,,,
0001057379,111000.0,"HACKETT GROUP, INC.",,,,
0001057412,12476.0,JWGENESIS FINANCIAL CORP /,,,,
0001057436,260779.0,"STRATEGIC HOTELS & RESORTS, INC",,,,
0001057437,31254.0,FVNB CORP,,,,
0001057440,11372.0,NEW CONCEPT ENERGY INC,GBR,643611106,6512.0,531120.0
0001057489,110645.0,EARTHCARE CO,,,,
0001057507,110729.0,RESORTQUEST INTERNATIONAL INC,,,,
0001057523,134265.0,BIRCH TELECOM INC /MO,,,,
0001057538,160199.0,FINANCIAL PACIFIC CO,,,,
0001057550,61124.0,J BIRD MUSIC GROUP LTD,,,,
0001057561,61907.0,INTEGRATED TRANSPORTATION NETWORK GROUP INC,,,,
0001057570,112187.0,LIBERTY BANCORP INC /NJ/,,,,
0001057613,102596.0,GLANBIA PUBLIC LTD CO /FI,,,,
0001057622,216660.0,BANCA CARIGE S P A /FI,,,,
0001057637,113489.0,CHAPMAN CAPITAL MANAGEMENT HOLDINGS INC,,,,
0001057672,110568.0,PBOC HOLDINGS INC,,,,
0001057680,11375.0,WEST CHEMICAL PRODUCTS INC,WEPC,951869106,2842.0,325612.0
0001057689,157493.0,"CAPLEASE, INC.",,,,
0001057693,128759.0,NATCO GROUP INC,,,,
0001057695,119955.0,"NETWORK 1 FINANCIAL GROUP, INC.",,,,
0001057698,14102.0,NORDION INC.,,,,
0001057699,109588.0,US HOME & GARDEN TRUST I,,,,
0001057700,11376.0,WEST PHARMACEUTICAL SVSC INC,WST,955306105,3060.0,326299.0
0001057706,16821.0,FIRST BANCORP /PR/,,,,
0001057708,109258.0,GLOBAL-TECH ADVANCED INNOVATIONS INC.,,,,
0001057709,110721.0,CARREKER CORP,,,,
0001057725,110804.0,NEFF CORP,,,,
0001057746,112775.0,ELECTRONICS BOUTIQUE HOLDINGS CORP,,,,
0001057758,120359.0,TW TELECOM INC.,,,,
0001057791,65808.0,RUBICON MINERALS CORP,,,,
0001057807,117146.0,SUMMIT ENVIRONMENTAL CORP INC,,,,
0001057836,145984.0,ADVANCED ACCESSORY SYSTEMS LLC,,,,
0001057861,109921.0,BNY MELLON HIGH YIELD STRATEGIES FUND,,,,
0001057876,29012.0,FRACMASTER LTD,,,,
0001057877,5870.0,IDACORP INC,,,,
0001057909,108685.0,UNIVERSAL BEVERAGES HOLDINGS CORP,,,,
0001057949,111025.0,LANDCARE USA INC,,,,
0001057971,178834.0,NORTHFIELD BANCORP INC,,,,
0001057997,109179.0,ARM HOLDINGS PLC,,,,
0001058027,64663.0,STEELCLOUD INC,,,,
0001058033,7672.0,NORTHWEST AIRLINES CORP,,,,
0001058056,110048.0,"MADE IN AMERICA ENTERTAINMENT, INC.",,,,
0001058057,137310.0,MARVELL TECHNOLOGY GROUP LTD,,,,
0001058083,63800.0,IMS HEALTH INC,,,,
0001058090,165914.0,CHIPOTLE MEXICAN GRILL INC,,,,
0001058092,271473.0,GOLDEN OCEAN GROUP LTD,,,,
0001058154,114423.0,PAWNBROKER COM INC,,,,
0001058177,129519.0,LANDACORP INC,,,,
0001058178,146545.0,HILFIGER TOMMY USA INC,,,,
0001058195,115088.0,NVP CAPITAL III,,,,
0001058206,29046.0,SOLID STATE GEOPHYSICAL INC,,,,
0001058209,29046.0,SOLID STATE GEOPHYSICAL CORP,,,,
0001058234,110246.0,"BLACKROCK MUNIHOLDINGS QUALITY FUND, INC.",,,,
0001058239,110807.0,WESTERN ASSET HIGH INCOME FUND II INC.,,,,
0001058254,64136.0,PENDARIES PETROLEUM LTD,,,,
0001058255,64181.0,PJSC TATNEFT,,,,
0001058258,30200.0,ALLIANCE FOREST PRODUCTS INC,,,,
0001058262,66611.0,EURASIA GOLD FIELDS INC,,,,
0001058283,132698.0,GT GROUP TELECOM INC,,,,
0001058289,138843.0,LEXAR MEDIA INC,,,,
0001058290,111864.0,COGNIZANT TECHNOLOGY SOLUTIONS CORP,,,,
0001058299,123016.0,LIONBRIDGE TECHNOLOGIES INC /DE/,,,,
0001058307,118941.0,NEXTPLAT CORP,,,,
0001058322,65588.0,SOLAR ENERGY LTD,,,,
0001058330,65981.0,"ROGUE ONE, INC.",,,,
0001058371,160893.0,YUASA INC,,,,
0001058390,11378.0,WEST PENN POWER CO,AYE3,955278007,4911.0,221111.0
0001058416,175004.0,ORBCOMM CORP,,,,
0001058425,119696.0,S WIND-UP CORP,,,,
0001058429,65447.0,PEAKSOFT MULTINET CORP,,,,
0001058430,122377.0,BIGSTAR ENTERTAINMENT INC /NY,,,,
0001058438,115121.0,CFS BANCORP INC,,,,
0001058441,111287.0,RAINBOW RENTALS INC,,,,
0001058444,130305.0,"SAVVIS, INC.",,,,
0001058460,11379.0,WEST POINT-PEPPERELL,WPM.1,955465109,2211.0,313210.0
0001058517,103305.0,LE CARBONE LORRAINE,,,,
0001058539,112557.0,THISTLE GROUP HOLDINGS CO,,,,
0001058553,115089.0,NEWCOM INTERNATIONAL INC,,,,
0001058560,128358.0,EVEREST HEALTHCARE SERVICES CORP,,,,
0001058575,111321.0,CHICAGO TITLE CORP,,,,
0001058590,111059.0,BALANCE BAR CO,,,,
0001058600,11380.0,AEP TEXAS NORTH CO,AEP14,0010ER005,4911.0,22111.0
0001058604,125154.0,"SOUTHERN FOODS GROUP, L.P.",,,,
0001058608,10146.0,GRASSO CORP,,,,
0001058612,137574.0,FLEET CAPITAL TRUST VI,,,,
0001058613,145428.0,FLEET CAPITAL TRUST VII,,,,
0001058614,147749.0,FLEET CAPITAL TRUST VIII,,,,
0001058623,112030.0,CUMULUS MEDIA INC,,,,
0001058633,10869.0,UNION SPECIAL STEEL CASTING CORP,,,,
0001058664,122317.0,CREO INC,,,,
0001058680,11381.0,WEST VIRGINIA ACCEPTANCE CO,2310B,956483101,5082.0,421810.0
0001058690,111976.0,WASHINGTON BANKING CO,,,,
0001058703,112179.0,ALLEGIANCE TELECOM INC,,,,
0001058767,175868.0,BIOMODA INC/NM,,,,
0001058786,125995.0,ONLINE VACATION CENTER HOLDINGS CORP,,,,
0001058802,112965.0,FLORIDA BANKS INC,,,,
0001058806,108332.0,ATLANTIC GOLD CORP,,,,
0001058811,126318.0,IMMERSION CORP,,,,
0001058828,113178.0,HYPERTENSION DIAGNOSTICS INC /MN,,,,
0001058867,31265.0,GUARANTY BANCSHARES INC /TX/,,,,
0001058872,128459.0,RESORT AT SUMMERLIN INC,,,,
0001058951,128378.0,YOUNG AMERICA CORP,,,,
0001058956,132402.0,PROSOMNUS HOLDINGS INC.,,,,
0001058959,124616.0,SMARTDISK CORP,,,,
0001058970,151277.0,NORAMPAC INC,,,,
0001058973,111482.0,"FIRST CAPITAL BANCORP, INC.",,,,
0001058978,260600.0,STATE STREET CAPITAL TRUST I,,,,
0001058980,163330.0,TEXON INTERNATIONAL PLC,,,,
0001058986,113494.0,PINNACLE HOLDINGS INC,,,,
0001058988,146522.0,LINCOLN NATIONAL CAPITAL V,,,,
0001058989,156174.0,LINCOLN NATIONAL CAPITAL VI,,,,
0001058995,65517.0,CNBT BANCSHARES INC,,,,
0001059000,11383.0,WESTATES PETROLEUM CO,WPT.2,957110109,1311.0,
0001059005,264167.0,FORT JAMES OPERATING CO,,,,
0001059019,111202.0,CLEVELAND INDIANS BASEBALL CO INC,,,,
0001059020,107547.0,NET NANNY SOFTWARE INTERNATIONAL INC,,,,
0001059024,113141.0,MOTORCARS AUTO GROUP INC,,,,
0001059072,12078.0,KNOWLEDGE BEGINNINGS INC,,,,
0001059078,110400.0,HOMESTEAD BANCORP INC,,,,
0001059099,113615.0,REMOTE KNOWLEDGE INC,,,,
0001059103,117781.0,ACTIVANT SOLUTIONS INC /DE/,,,,
0001059110,11386.0,WESTBURY FASHIONS INC,WBF,957280100,2300.0,
0001059126,114917.0,ALADDIN GAMING HOLDINGS LLC,,,,
0001059127,114917.0,ALADDIN GAMING HOLDING LLC,,,,
0001059130,121315.0,FOCAL COMMUNICATIONS CORP,,,,
0001059131,19124.0,NASB FINANCIAL INC,,,,
0001059142,16641.0,GREYSTONE HOUSING IMPACT INVESTORS LP,,,,
0001059150,11387.0,WESTCALIND CORP,2022B,957355100,3490.0,332999.0
0001059155,127438.0,"GOREMOTE INTERNET COMMUNICATIONS, INC.",,,,
0001059167,111282.0,CONRAD INDUSTRIES INC,,,,
0001059189,115520.0,NITTANY FINANCIAL CORP,,,,
0001059190,62068.0,CHANCELLOR BROADCASTING CO INC,,,,
0001059213,112000.0,BEXIL INVESTMENT TRUST,,,,
0001059259,2860.0,CMP GROUP INC,,,,
0001059262,158737.0,SP PLUS CORP,,,,
0001059265,115753.0,FOREVER ENTERPRISES INC,,,,
0001059267,109760.0,CAPITA RESEARCH GROUP INC,,,,
0001059272,111662.0,"BEBE STORES, INC.",,,,
0001059274,117801.0,MSX INTERNATIONAL INC,,,,
0001059280,63068.0,TOPAZ GROUP INC,,,,
0001059324,121934.0,PETROHAWK ENERGY CORP,,,,
0001059340,11388.0,WESTCOAST PETROLEUM LTD,WPRDF,957508104,1311.0,
0001059341,113439.0,INTERSTATE HOTELS & RESORTS INC,,,,
0001059360,11389.0,WESTCOAST ENERGY INC,WE.4,95751D102,4923.0,422720.0
0001059363,111408.0,MASTER GRAPHICS INC,,,,
0001059366,66350.0,NBG RADIO NETWORK INC,,,,
